Name,Unit,Start_time,Time_increment,Length
General_Fz,N,1904/1/1 8:00:00,1.000000E-3,30000
General_COPx,mm,1904/1/1 8:00:00,1.000000E-3,30000
General_COPy,mm,1904/1/1 8:00:00,1.000000E-3,30000

General_Fz,General_COPx,General_COPy
7.993073E+2,-2.728000E+1,-3.255289E+1
7.973712E+2,-2.713777E+1,-3.296371E+1
7.983379E+2,-2.774337E+1,-3.285500E+1
7.978552E+2,-2.749335E+1,-3.264867E+1
7.973712E+2,-2.703280E+1,-3.314381E+1
7.985002E+2,-2.726645E+1,-3.263375E+1
7.984989E+2,-2.735984E+1,-3.314504E+1
7.983376E+2,-2.752907E+1,-3.310351E+1
7.991461E+2,-2.723468E+1,-3.244401E+1
7.983379E+2,-2.762237E+1,-3.293986E+1
7.980143E+2,-2.765083E+1,-3.311656E+1
7.973705E+2,-2.734068E+1,-3.322898E+1
7.980148E+2,-2.775055E+1,-3.303006E+1
7.972075E+2,-2.793030E+1,-3.319283E+1
7.978539E+2,-2.727679E+1,-3.317579E+1
7.980158E+2,-2.743925E+1,-3.294323E+1
7.975308E+2,-2.758956E+1,-3.318139E+1
7.985005E+2,-2.735594E+1,-3.254519E+1
7.980159E+2,-2.732600E+1,-3.293905E+1
7.976941E+2,-2.702175E+1,-3.293651E+1
7.973694E+2,-2.777881E+1,-3.304867E+1
7.985001E+2,-2.726100E+1,-3.288473E+1
7.984999E+2,-2.724712E+1,-3.297558E+1
7.964022E+2,-2.748294E+1,-3.325517E+1
7.968881E+2,-2.731644E+1,-3.268248E+1
7.983389E+2,-2.710290E+1,-3.292776E+1
7.964027E+2,-2.768959E+1,-3.291093E+1
7.984996E+2,-2.726463E+1,-3.295937E+1
7.967264E+2,-2.716199E+1,-3.290158E+1
7.980156E+2,-2.732185E+1,-3.293493E+1
7.983378E+2,-2.731871E+1,-3.308535E+1
7.954374E+2,-2.699596E+1,-3.296164E+1
7.973710E+2,-2.755482E+1,-3.278205E+1
7.972103E+2,-2.719407E+1,-3.282917E+1
7.978553E+2,-2.749150E+1,-3.264483E+1
7.970487E+2,-2.705383E+1,-3.313940E+1
7.986615E+2,-2.741270E+1,-3.255308E+1
7.962421E+2,-2.733666E+1,-3.304340E+1
7.967268E+2,-2.727350E+1,-3.280884E+1
7.973710E+2,-2.766791E+1,-3.268910E+1
7.962405E+2,-2.775391E+1,-3.320747E+1
7.980151E+2,-2.742714E+1,-3.308294E+1
7.967268E+2,-2.737064E+1,-3.263462E+1
7.973716E+2,-2.744981E+1,-3.269527E+1
7.968860E+2,-2.752503E+1,-3.326766E+1
7.980162E+2,-2.712182E+1,-3.301007E+1
7.967260E+2,-2.726540E+1,-3.305785E+1
7.960790E+2,-2.749028E+1,-3.350410E+1
7.967270E+2,-2.737650E+1,-3.253754E+1
7.968862E+2,-2.762228E+1,-3.309563E+1
7.965629E+2,-2.774650E+1,-3.317992E+1
7.970483E+2,-2.692661E+1,-3.329733E+1
7.972090E+2,-2.751751E+1,-3.299701E+1
7.965635E+2,-2.763129E+1,-3.309489E+1
7.970483E+2,-2.715273E+1,-3.304215E+1
7.970486E+2,-2.736155E+1,-3.294749E+1
7.970491E+2,-2.746485E+1,-3.270252E+1
7.959189E+2,-2.734371E+1,-3.322101E+1
7.964019E+2,-2.780117E+1,-3.324148E+1
7.964027E+2,-2.758845E+1,-3.307524E+1
7.983378E+2,-2.731870E+1,-3.307738E+1
7.976941E+2,-2.711320E+1,-3.291675E+1
7.955966E+2,-2.767521E+1,-3.296514E+1
7.978542E+2,-2.747517E+1,-3.287726E+1
7.964017E+2,-2.779705E+1,-3.323935E+1
7.968876E+2,-2.750916E+1,-3.275969E+1
7.967253E+2,-2.746561E+1,-3.296247E+1
7.960796E+2,-2.748229E+1,-3.334392E+1
7.965643E+2,-2.742085E+1,-3.300595E+1
7.965646E+2,-2.720639E+1,-3.310907E+1
7.967246E+2,-2.755325E+1,-3.322179E+1
7.972083E+2,-2.759294E+1,-3.315502E+1
7.965638E+2,-2.772918E+1,-3.309934E+1
7.962424E+2,-2.719761E+1,-3.302148E+1
7.973696E+2,-2.772947E+1,-3.311000E+1
7.965610E+2,-2.813388E+1,-3.354214E+1
7.976919E+2,-2.749947E+1,-3.317910E+1
7.970453E+2,-2.794053E+1,-3.328285E+1
7.972071E+2,-2.810114E+1,-3.315303E+1
7.965630E+2,-2.780012E+1,-3.309286E+1
7.973682E+2,-2.815009E+1,-3.320084E+1
7.970450E+2,-2.792853E+1,-3.338176E+1
7.973691E+2,-2.771928E+1,-3.320076E+1
7.968839E+2,-2.799518E+1,-3.343132E+1
7.960768E+2,-2.766089E+1,-3.401048E+1
7.964008E+2,-2.785077E+1,-3.349063E+1
7.962397E+2,-2.781007E+1,-3.362534E+1
7.970458E+2,-2.793113E+1,-3.328922E+1
7.967232E+2,-2.763255E+1,-3.356379E+1
7.975297E+2,-2.766095E+1,-3.339625E+1
7.972073E+2,-2.818665E+1,-3.307018E+1
7.967227E+2,-2.783514E+1,-3.354780E+1
7.972073E+2,-2.818665E+1,-3.307018E+1
7.967227E+2,-2.783514E+1,-3.354780E+1
7.965611E+2,-2.789132E+1,-3.360701E+1
7.968828E+2,-2.779493E+1,-3.410975E+1
7.976893E+2,-2.801736E+1,-3.369472E+1
7.989790E+2,-2.828085E+1,-3.354938E+1
7.981717E+2,-2.856034E+1,-3.371466E+1
7.978503E+2,-2.805821E+1,-3.371233E+1
7.981727E+2,-2.816166E+1,-3.361968E+1
7.975267E+2,-2.826592E+1,-3.390579E+1
7.970443E+2,-2.823854E+1,-3.345898E+1
7.980107E+2,-2.810893E+1,-3.393163E+1
7.984953E+2,-2.791602E+1,-3.360774E+1
7.978494E+2,-2.826239E+1,-3.382508E+1
7.978499E+2,-2.805191E+1,-3.371806E+1
7.968810E+2,-2.850746E+1,-3.401841E+1
7.968810E+2,-2.861070E+1,-3.392941E+1
7.976883E+2,-2.821544E+1,-3.377342E+1
7.986541E+2,-2.859504E+1,-3.398671E+1
7.978486E+2,-2.858164E+1,-3.378908E+1
7.981710E+2,-2.898451E+1,-3.352880E+1
7.980083E+2,-2.862431E+1,-3.427100E+1
7.967198E+2,-2.846053E+1,-3.398873E+1
7.967173E+2,-2.866252E+1,-3.448045E+1
7.981708E+2,-2.867149E+1,-3.395742E+1
7.986542E+2,-2.838120E+1,-3.414055E+1
7.978477E+2,-2.889705E+1,-3.387804E+1
7.975243E+2,-2.869230E+1,-3.433034E+1
7.972029E+2,-2.870022E+1,-3.399251E+1
7.970416E+2,-2.834166E+1,-3.429289E+1
7.963959E+2,-2.867457E+1,-3.424356E+1
7.963957E+2,-2.889078E+1,-3.398208E+1
7.986532E+2,-2.881461E+1,-3.396850E+1
7.967173E+2,-2.889116E+1,-3.439760E+1
7.984936E+2,-2.835024E+1,-3.394129E+1
7.981702E+2,-2.845673E+1,-3.414061E+1
7.970405E+2,-2.855183E+1,-3.437365E+1
7.980093E+2,-2.852498E+1,-3.391936E+1
7.976856E+2,-2.895708E+1,-3.402200E+1
7.989763E+2,-2.890623E+1,-3.378939E+1
7.973632E+2,-2.896701E+1,-3.403987E+1
7.967176E+2,-2.899252E+1,-3.423762E+1
7.973647E+2,-2.865549E+1,-3.378306E+1
7.983304E+2,-2.873159E+1,-3.433803E+1
7.968801E+2,-2.851927E+1,-3.425138E+1
7.968789E+2,-2.914261E+1,-3.408717E+1
7.973654E+2,-2.864796E+1,-3.368045E+1
7.980080E+2,-2.884433E+1,-3.417809E+1
7.975241E+2,-2.912472E+1,-3.397647E+1
7.968776E+2,-2.925756E+1,-3.444110E+1
7.959116E+2,-2.909478E+1,-3.412882E+1
7.975244E+2,-2.923841E+1,-3.396694E+1
7.975246E+2,-2.892832E+1,-3.397449E+1
7.967166E+2,-2.879980E+1,-3.473577E+1
7.973621E+2,-2.908820E+1,-3.436388E+1
7.980087E+2,-2.875106E+1,-3.399030E+1
7.963959E+2,-2.890905E+1,-3.405747E+1
7.970402E+2,-2.909202E+1,-3.412278E+1
7.963949E+2,-2.891072E+1,-3.431643E+1
7.967186E+2,-2.857749E+1,-3.421368E+1
7.968779E+2,-2.925768E+1,-3.433417E+1
7.983313E+2,-2.862845E+1,-3.405945E+1
7.963977E+2,-2.837894E+1,-3.396672E+1
7.972037E+2,-2.883531E+1,-3.364672E+1
7.973621E+2,-2.908999E+1,-3.426477E+1
7.968782E+2,-2.936299E+1,-3.416623E+1
7.976863E+2,-2.886602E+1,-3.391326E+1
7.967180E+2,-2.909992E+1,-3.404365E+1
7.978467E+2,-2.902765E+1,-3.403568E+1
7.962346E+2,-2.907909E+1,-3.401601E+1
7.970394E+2,-2.964583E+1,-3.393671E+1
7.965572E+2,-2.906334E+1,-3.401622E+1
7.967188E+2,-2.879588E+1,-3.395855E+1
7.983301E+2,-2.925686E+1,-3.397659E+1
7.980075E+2,-2.937993E+1,-3.399848E+1
7.952681E+2,-2.900342E+1,-3.379414E+1
7.959108E+2,-2.951436E+1,-3.410892E+1
7.973630E+2,-2.919749E+1,-3.401414E+1
7.986525E+2,-2.924681E+1,-3.396275E+1
7.980092E+2,-2.906289E+1,-3.373203E+1
7.970411E+2,-2.920529E+1,-3.377492E+1
7.986539E+2,-2.892600E+1,-3.379519E+1
7.980085E+2,-2.865195E+1,-3.415218E+1
7.959125E+2,-2.897737E+1,-3.386541E+1
7.970402E+2,-2.931813E+1,-3.384764E+1
7.963959E+2,-2.943365E+1,-3.363014E+1
7.965588E+2,-2.895806E+1,-3.348598E+1
7.972036E+2,-2.882345E+1,-3.372575E+1
7.978486E+2,-2.890710E+1,-3.361745E+1
7.970422E+2,-2.909212E+1,-3.343295E+1
7.968799E+2,-2.948419E+1,-3.348816E+1
7.957522E+2,-2.892482E+1,-3.365967E+1
7.962361E+2,-2.918450E+1,-3.341451E+1
7.959127E+2,-2.930579E+1,-3.369748E+1
7.968818E+2,-2.884886E+1,-3.340528E+1
7.965568E+2,-2.938112E+1,-3.384008E+1
7.973654E+2,-2.899304E+1,-3.333846E+1
7.973658E+2,-2.909253E+1,-3.317072E+1
7.973649E+2,-2.899125E+1,-3.359350E+1
7.968818E+2,-2.916054E+1,-3.306904E+1
7.963977E+2,-2.881957E+1,-3.347999E+1
7.957541E+2,-2.862074E+1,-3.333329E+1
7.970419E+2,-2.940573E+1,-3.327486E+1
7.960760E+2,-2.893101E+1,-3.322652E+1
7.967202E+2,-2.921512E+1,-3.320939E+1
7.963972E+2,-2.891490E+1,-3.355700E+1
7.967203E+2,-2.879597E+1,-3.346441E+1
7.955916E+2,-2.899728E+1,-3.338445E+1
7.965588E+2,-2.927175E+1,-3.317162E+1
7.970443E+2,-2.888201E+1,-3.301822E+1
7.976881E+2,-2.907849E+1,-3.318502E+1
7.976891E+2,-2.876334E+1,-3.317924E+1
7.976881E+2,-2.907849E+1,-3.318502E+1
7.976891E+2,-2.876334E+1,-3.317924E+1
7.972037E+2,-2.926581E+1,-3.324164E+1
7.973658E+2,-2.887401E+1,-3.329148E+1
7.965597E+2,-2.906128E+1,-3.309664E+1
7.962383E+2,-2.898009E+1,-3.294023E+1
7.957539E+2,-2.892736E+1,-3.326040E+1
7.962369E+2,-2.918444E+1,-3.310210E+1
7.970441E+2,-2.888582E+1,-3.303807E+1
7.975285E+2,-2.893083E+1,-3.281166E+1
7.959163E+2,-2.878332E+1,-3.305892E+1
7.980112E+2,-2.886447E+1,-3.317561E+1
7.959157E+2,-2.910498E+1,-3.280119E+1
7.968824E+2,-2.916282E+1,-3.302434E+1
7.972054E+2,-2.926409E+1,-3.273996E+1
7.972051E+2,-2.905376E+1,-3.308995E+1
7.975285E+2,-2.882961E+1,-3.289664E+1
7.965614E+2,-2.865443E+1,-3.301799E+1
7.972056E+2,-2.874616E+1,-3.317099E+1
7.972063E+2,-2.885134E+1,-3.283702E+1
7.962397E+2,-2.907960E+1,-3.245388E+1
7.951096E+2,-2.865012E+1,-3.322213E+1
7.978518E+2,-2.871652E+1,-3.263837E+1
7.972092E+2,-2.854192E+1,-3.215939E+1
7.960771E+2,-2.903478E+1,-3.293048E+1
7.960773E+2,-2.926904E+1,-3.258786E+1
7.968835E+2,-2.865006E+1,-3.293502E+1
7.968856E+2,-2.854147E+1,-3.250639E+1
7.962391E+2,-2.909943E+1,-3.263401E+1
7.965626E+2,-2.877960E+1,-3.252768E+1
7.954329E+2,-2.855074E+1,-3.297299E+1
7.965624E+2,-2.877750E+1,-3.253754E+1
7.967238E+2,-2.861770E+1,-3.265450E+1
7.967251E+2,-2.829813E+1,-3.248457E+1
7.949512E+2,-2.842449E+1,-3.261215E+1
7.976917E+2,-2.857694E+1,-3.253590E+1
7.965648E+2,-2.836072E+1,-3.220572E+1
7.962426E+2,-2.826280E+1,-3.213357E+1
7.968866E+2,-2.857327E+1,-3.218238E+1
7.964032E+2,-2.822008E+1,-3.234356E+1
7.959186E+2,-2.839558E+1,-3.257823E+1
7.970486E+2,-2.809794E+1,-3.231332E+1
7.972112E+2,-2.802563E+1,-3.182936E+1
7.970475E+2,-2.872745E+1,-3.222248E+1
7.949527E+2,-2.822353E+1,-3.227334E+1
7.968883E+2,-2.814859E+1,-3.202455E+1
7.975334E+2,-2.844306E+1,-3.165872E+1
7.968903E+2,-2.806727E+1,-3.143956E+1
7.965648E+2,-2.818148E+1,-3.221134E+1
7.957616E+2,-2.795709E+1,-3.153482E+1
7.967275E+2,-2.804384E+1,-3.190534E+1
7.973720E+2,-2.810253E+1,-3.204550E+1
7.986632E+2,-2.796987E+1,-3.173717E+1
7.973749E+2,-2.769027E+1,-3.153811E+1
7.959237E+2,-2.738410E+1,-3.181662E+1
7.976943E+2,-2.821034E+1,-3.213152E+1
7.986651E+2,-2.785890E+1,-3.115734E+1
7.960850E+2,-2.785661E+1,-3.142923E+1
7.976970E+2,-2.800395E+1,-3.126619E+1
7.964076E+2,-2.763432E+1,-3.141613E+1
7.968936E+2,-2.734897E+1,-3.109598E+1
7.983427E+2,-2.777737E+1,-3.134391E+1
7.981826E+2,-2.762566E+1,-3.112826E+1
7.994731E+2,-2.747165E+1,-3.091414E+1
7.993101E+2,-2.763852E+1,-3.140045E+1
7.994736E+2,-2.706590E+1,-3.109160E+1
7.988276E+2,-2.759893E+1,-3.102600E+1
7.975367E+2,-2.786410E+1,-3.115731E+1
7.989901E+2,-2.734084E+1,-3.082171E+1
7.986674E+2,-2.735174E+1,-3.082407E+1
7.996341E+2,-2.731039E+1,-3.105264E+1
7.986666E+2,-2.765690E+1,-3.083605E+1
7.988293E+2,-2.717283E+1,-3.069658E+1
8.004426E+2,-2.723700E+1,-3.054637E+1
7.994743E+2,-2.715494E+1,-3.075060E+1
8.001190E+2,-2.732264E+1,-3.065090E+1
8.002805E+2,-2.758109E+1,-3.035635E+1
8.001208E+2,-2.733275E+1,-3.006036E+1
8.009270E+2,-2.715791E+1,-3.024347E+1
7.996378E+2,-2.667183E+1,-3.047002E+1
7.997983E+2,-2.703515E+1,-3.033257E+1
8.014106E+2,-2.696847E+1,-3.036170E+1
7.993135E+2,-2.740696E+1,-3.039935E+1
8.009276E+2,-2.671340E+1,-3.041860E+1
8.006051E+2,-2.705044E+1,-3.017712E+1
8.004431E+2,-2.740884E+1,-3.014293E+1
8.007664E+2,-2.709519E+1,-3.004995E+1
8.006038E+2,-2.735273E+1,-3.035023E+1
8.004442E+2,-2.741684E+1,-2.980045E+1
8.001205E+2,-2.731681E+1,-3.015290E+1
8.012498E+2,-2.711139E+1,-3.015266E+1
7.993154E+2,-2.719354E+1,-3.004672E+1
7.998008E+2,-2.680797E+1,-2.975188E+1
8.007679E+2,-2.677713E+1,-2.980022E+1
8.007669E+2,-2.718021E+1,-2.980212E+1
8.015737E+2,-2.669174E+1,-2.997739E+1
8.015728E+2,-2.751868E+1,-2.955855E+1
8.004464E+2,-2.665950E+1,-2.956432E+1
7.993157E+2,-2.695587E+1,-3.007053E+1
7.993161E+2,-2.706067E+1,-2.982412E+1
8.010905E+2,-2.726222E+1,-2.937928E+1
7.986721E+2,-2.708146E+1,-2.976212E+1
7.996397E+2,-2.735635E+1,-2.914814E+1
7.991563E+2,-2.720803E+1,-2.927940E+1
7.988337E+2,-2.712789E+1,-2.938000E+1
7.999620E+2,-2.734544E+1,-2.930387E+1
7.999620E+2,-2.724854E+1,-2.940449E+1
7.989964E+2,-2.716279E+1,-2.874390E+1
7.996416E+2,-2.693722E+1,-2.897505E+1
7.978665E+2,-2.735746E+1,-2.917109E+1
7.999645E+2,-2.691660E+1,-2.889269E+1
7.988344E+2,-2.743518E+1,-2.897604E+1
7.991577E+2,-2.689094E+1,-2.896199E+1
7.996421E+2,-2.724800E+1,-2.857139E+1
7.980297E+2,-2.719052E+1,-2.871440E+1
7.989974E+2,-2.695313E+1,-2.868325E+1
7.970616E+2,-2.700897E+1,-2.892512E+1
7.975449E+2,-2.746186E+1,-2.878618E+1
7.975457E+2,-2.746997E+1,-2.853944E+1
7.980298E+2,-2.688267E+1,-2.873794E+1
7.994823E+2,-2.698342E+1,-2.829858E+1
7.983527E+2,-2.697122E+1,-2.862377E+1
7.972253E+2,-2.737022E+1,-2.794840E+1
7.993206E+2,-2.694010E+1,-2.842324E+1
7.988381E+2,-2.691419E+1,-2.806708E+1
7.986757E+2,-2.694832E+1,-2.845243E+1
7.973865E+2,-2.689715E+1,-2.833290E+1
7.983536E+2,-2.727068E+1,-2.812473E+1
7.977082E+2,-2.676689E+1,-2.857195E+1
7.967411E+2,-2.733410E+1,-2.811682E+1
7.964200E+2,-2.681894E+1,-2.811646E+1
7.965822E+2,-2.697555E+1,-2.772219E+1
7.962576E+2,-2.729661E+1,-2.824798E+1
7.972250E+2,-2.727684E+1,-2.814026E+1
7.970656E+2,-2.700980E+1,-2.783881E+1
7.969053E+2,-2.676212E+1,-2.772297E+1
7.959370E+2,-2.698550E+1,-2.776064E+1
7.973871E+2,-2.751253E+1,-2.766539E+1
7.960971E+2,-2.723743E+1,-2.796577E+1
7.967426E+2,-2.710201E+1,-2.786799E+1
7.977104E+2,-2.677909E+1,-2.791276E+1
7.972269E+2,-2.727085E+1,-2.746040E+1
7.962603E+2,-2.667050E+1,-2.776539E+1
7.959374E+2,-2.720432E+1,-2.751139E+1
7.967437E+2,-2.712398E+1,-2.752992E+1
7.969050E+2,-2.674597E+1,-2.774069E+1
7.954536E+2,-2.727550E+1,-2.741235E+1
7.951310E+2,-2.675315E+1,-2.784346E+1
7.949687E+2,-2.733531E+1,-2.790403E+1
7.956144E+2,-2.710362E+1,-2.761143E+1
7.949719E+2,-2.670239E+1,-2.731164E+1
7.952933E+2,-2.681271E+1,-2.755191E+1
7.957759E+2,-2.724866E+1,-2.756958E+1
7.941639E+2,-2.721266E+1,-2.746120E+1
7.952923E+2,-2.723053E+1,-2.756187E+1
7.944863E+2,-2.699449E+1,-2.770193E+1
7.957769E+2,-2.695440E+1,-2.748651E+1
7.941655E+2,-2.679229E+1,-2.729472E+1
7.936805E+2,-2.696530E+1,-2.761824E+1
7.946488E+2,-2.693004E+1,-2.723926E+1
7.946479E+2,-2.702966E+1,-2.749509E+1
7.951341E+2,-2.665810E+1,-2.699979E+1
7.938437E+2,-2.679354E+1,-2.711938E+1
7.943267E+2,-2.705505E+1,-2.715741E+1
7.949728E+2,-2.671225E+1,-2.696468E+1
7.954562E+2,-2.685618E+1,-2.699484E+1
7.943265E+2,-2.684347E+1,-2.724640E+1
7.933603E+2,-2.676929E+1,-2.710345E+1
7.943264E+2,-2.694314E+1,-2.725846E+1
7.954548E+2,-2.695940E+1,-2.733537E+1
7.938434E+2,-2.691308E+1,-2.713934E+1
7.935215E+2,-2.713983E+1,-2.688856E+1
7.951335E+2,-2.718767E+1,-2.683957E+1
7.938435E+2,-2.723421E+1,-2.688346E+1
7.941668E+2,-2.669081E+1,-2.695364E+1
7.959414E+2,-2.668789E+1,-2.668068E+1
7.936823E+2,-2.664254E+1,-2.735238E+1
7.951346E+2,-2.654663E+1,-2.691463E+1
7.952955E+2,-2.712568E+1,-2.671655E+1
7.943286E+2,-2.663466E+1,-2.682828E+1
7.959404E+2,-2.658019E+1,-2.702090E+1
7.948116E+2,-2.688414E+1,-2.686045E+1
7.954573E+2,-2.676287E+1,-2.675555E+1
7.957779E+2,-2.727689E+1,-2.699398E+1
7.964246E+2,-2.672016E+1,-2.679790E+1
7.961019E+2,-2.673503E+1,-2.690189E+1
7.954579E+2,-2.675890E+1,-2.658324E+1
7.956187E+2,-2.680794E+1,-2.661221E+1
7.954564E+2,-2.686009E+1,-2.693163E+1
7.969089E+2,-2.654195E+1,-2.675498E+1
7.972310E+2,-2.654304E+1,-2.690011E+1
7.969080E+2,-2.685953E+1,-2.673892E+1
7.972310E+2,-2.654304E+1,-2.690011E+1
7.969080E+2,-2.685953E+1,-2.673892E+1
7.969084E+2,-2.665862E+1,-2.666161E+1
7.972316E+2,-2.642393E+1,-2.674811E+1
7.964238E+2,-2.693637E+1,-2.681960E+1
7.977150E+2,-2.688675E+1,-2.642446E+1
7.957806E+2,-2.662844E+1,-2.649911E+1
7.973929E+2,-2.638365E+1,-2.670004E+1
7.967462E+2,-2.681211E+1,-2.687565E+1
7.978746E+2,-2.735609E+1,-2.655227E+1
7.965864E+2,-2.676320E+1,-2.650664E+1
7.973916E+2,-2.689951E+1,-2.669991E+1
7.983609E+2,-2.623663E+1,-2.666564E+1
7.964253E+2,-2.661082E+1,-2.664775E+1
7.969091E+2,-2.675459E+1,-2.659509E+1
7.967473E+2,-2.713415E+1,-2.638372E+1
7.983595E+2,-2.697187E+1,-2.649581E+1
7.967464E+2,-2.691155E+1,-2.680074E+1
7.981982E+2,-2.692676E+1,-2.653560E+1
7.975549E+2,-2.652261E+1,-2.648662E+1
7.983595E+2,-2.708663E+1,-2.631992E+1
7.978766E+2,-2.662280E+1,-2.663363E+1
7.985201E+2,-2.691394E+1,-2.678938E+1
7.983609E+2,-2.655159E+1,-2.632203E+1
7.978758E+2,-2.682454E+1,-2.655025E+1
7.981982E+2,-2.670868E+1,-2.671332E+1
7.985227E+2,-2.670580E+1,-2.602180E+1
7.977162E+2,-2.657948E+1,-2.635170E+1
7.975543E+2,-2.684362E+1,-2.631440E+1
7.972332E+2,-2.663867E+1,-2.614756E+1
7.988441E+2,-2.669721E+1,-2.652031E+1
7.988431E+2,-2.690491E+1,-2.660685E+1
7.975544E+2,-2.652232E+1,-2.657137E+1
7.980380E+2,-2.708820E+1,-2.616916E+1
7.975544E+2,-2.662151E+1,-2.648241E+1
7.977162E+2,-2.678956E+1,-2.608876E+1
7.986823E+2,-2.705599E+1,-2.631738E+1
7.972316E+2,-2.685893E+1,-2.648738E+1
7.981989E+2,-2.661150E+1,-2.654355E+1
7.986838E+2,-2.675912E+1,-2.614401E+1
7.977148E+2,-2.678740E+1,-2.652325E+1
7.975556E+2,-2.674285E+1,-2.605788E+1
7.985212E+2,-2.671381E+1,-2.661180E+1
7.985212E+2,-2.680876E+1,-2.642795E+1
7.983602E+2,-2.667825E+1,-2.640873E+1
7.978772E+2,-2.641854E+1,-2.663765E+1
7.975551E+2,-2.674037E+1,-2.605949E+1
7.983607E+2,-2.676988E+1,-2.631829E+1
7.988455E+2,-2.617196E+1,-2.635047E+1
7.975554E+2,-2.685176E+1,-2.596483E+1
7.972318E+2,-2.645957E+1,-2.665110E+1
7.970719E+2,-2.640458E+1,-2.629813E+1
7.977161E+2,-2.691039E+1,-2.601171E+1
7.969100E+2,-2.635725E+1,-2.648998E+1
7.962652E+2,-2.680428E+1,-2.619737E+1
7.969111E+2,-2.624809E+1,-2.624299E+1
7.972340E+2,-2.634853E+1,-2.596737E+1
7.982003E+2,-2.641165E+1,-2.637612E+1
7.962650E+2,-2.648391E+1,-2.636523E+1
7.975558E+2,-2.633402E+1,-2.631667E+1
7.980409E+2,-2.595021E+1,-2.616141E+1
7.982017E+2,-2.611199E+1,-2.603442E+1
7.961049E+2,-2.633764E+1,-2.622530E+1
7.977179E+2,-2.618081E+1,-2.610095E+1
7.972339E+2,-2.625551E+1,-2.624250E+1
7.969116E+2,-2.636928E+1,-2.599999E+1
7.975561E+2,-2.613543E+1,-2.631258E+1
7.982018E+2,-2.581452E+1,-2.620211E+1
7.972349E+2,-2.636454E+1,-2.572451E+1
7.972335E+2,-2.604500E+1,-2.649735E+1
7.970732E+2,-2.578352E+1,-2.644447E+1
7.970739E+2,-2.569591E+1,-2.619328E+1
7.982018E+2,-2.592177E+1,-2.619231E+1
7.975569E+2,-2.592521E+1,-2.622972E+1
7.965898E+2,-2.586355E+1,-2.618072E+1
7.969138E+2,-2.543009E+1,-2.598405E+1
7.977187E+2,-2.567704E+1,-2.627092E+1
7.980407E+2,-2.598748E+1,-2.608418E+1
7.970758E+2,-2.537646E+1,-2.586745E+1
7.977181E+2,-2.579805E+1,-2.644677E+1
7.978799E+2,-2.560916E+1,-2.630193E+1
7.973953E+2,-2.612583E+1,-2.619847E+1
7.970739E+2,-2.590611E+1,-2.595013E+1
7.983648E+2,-2.533703E+1,-2.617075E+1
7.967518E+2,-2.550995E+1,-2.630910E+1
7.982021E+2,-2.593184E+1,-2.613545E+1
7.983641E+2,-2.566608E+1,-2.616078E+1
7.965917E+2,-2.524796E+1,-2.609982E+1
7.980417E+2,-2.577357E+1,-2.601750E+1
7.980407E+2,-2.610691E+1,-2.618142E+1
7.978804E+2,-2.552386E+1,-2.623303E+1
7.993325E+2,-2.542125E+1,-2.614110E+1
7.965903E+2,-2.577642E+1,-2.618293E+1
7.980425E+2,-2.516517E+1,-2.635334E+1
7.980431E+2,-2.547060E+1,-2.592294E+1
7.964296E+2,-2.552059E+1,-2.633402E+1
7.965892E+2,-2.558125E+1,-2.659579E+1
7.970750E+2,-2.561651E+1,-2.595433E+1
7.983650E+2,-2.524948E+1,-2.609564E+1
7.977206E+2,-2.527072E+1,-2.611140E+1
7.985268E+2,-2.509485E+1,-2.603998E+1
7.967523E+2,-2.530340E+1,-2.631314E+1
7.977205E+2,-2.559375E+1,-2.576541E+1
7.972362E+2,-2.535056E+1,-2.624868E+1
7.975602E+2,-2.521924E+1,-2.583129E+1
7.986895E+2,-2.472042E+1,-2.589966E+1
7.970746E+2,-2.552159E+1,-2.630458E+1
7.983667E+2,-2.495067E+1,-2.592233E+1
7.985266E+2,-2.530892E+1,-2.594525E+1
7.978820E+2,-2.522275E+1,-2.606947E+1
7.972362E+2,-2.513813E+1,-2.642861E+1
7.986869E+2,-2.567547E+1,-2.608327E+1
7.972362E+2,-2.513813E+1,-2.642861E+1
7.986869E+2,-2.567547E+1,-2.608327E+1
7.975605E+2,-2.492955E+1,-2.598727E+1
7.975593E+2,-2.523514E+1,-2.616512E+1
7.985256E+2,-2.521616E+1,-2.653939E+1
7.980419E+2,-2.496857E+1,-2.670074E+1
7.975590E+2,-2.545112E+1,-2.599699E+1
7.990119E+2,-2.461740E+1,-2.608075E+1
7.991720E+2,-2.497557E+1,-2.610374E+1
7.982028E+2,-2.532131E+1,-2.647510E+1
7.990122E+2,-2.483138E+1,-2.582248E+1
7.973998E+2,-2.457071E+1,-2.620114E+1
7.978829E+2,-2.491339E+1,-2.597465E+1
7.978842E+2,-2.480481E+1,-2.581716E+1
7.980419E+2,-2.538108E+1,-2.634723E+1
7.978829E+2,-2.449886E+1,-2.632224E+1
7.975588E+2,-2.492559E+1,-2.657583E+1
7.985268E+2,-2.479996E+1,-2.646254E+1
7.990126E+2,-2.431256E+1,-2.615972E+1
7.993331E+2,-2.470619E+1,-2.640111E+1
7.982049E+2,-2.470113E+1,-2.639650E+1
7.985281E+2,-2.458565E+1,-2.604214E+1
7.990100E+2,-2.493803E+1,-2.639781E+1
7.990115E+2,-2.461925E+1,-2.615151E+1
7.980434E+2,-2.487350E+1,-2.627038E+1
