Name,Unit,Start_time,Time_increment,Length
General_Fz,N,1904/1/1 8:00:00,1.000000E-3,30000
General_COPx,mm,1904/1/1 8:00:00,1.000000E-3,30000
General_COPy,mm,1904/1/1 8:00:00,1.000000E-3,30000

General_Fz,General_COPx,General_COPy
7.967242E+2,-4.833730E+1,-1.630633E+1
7.965645E+2,-4.851728E+1,-1.574913E+1
7.967244E+2,-4.834320E+1,-1.622927E+1
7.981778E+2,-4.746717E+1,-1.623626E+1
7.973705E+2,-4.799440E+1,-1.612312E+1
7.970474E+2,-4.800802E+1,-1.639677E+1
7.970477E+2,-4.800215E+1,-1.630188E+1
7.972102E+2,-4.752696E+1,-1.626011E+1
7.972095E+2,-4.794958E+1,-1.608198E+1
7.975321E+2,-4.760482E+1,-1.634426E+1
7.978559E+2,-4.759343E+1,-1.591714E+1
7.972098E+2,-4.804298E+1,-1.592809E+1
7.970480E+2,-4.800801E+1,-1.615575E+1
7.967264E+2,-4.760044E+1,-1.614636E+1
7.986620E+2,-4.727835E+1,-1.603983E+1
7.975334E+2,-4.739878E+1,-1.618672E+1
7.980177E+2,-4.731886E+1,-1.586732E+1
7.973732E+2,-4.767337E+1,-1.562382E+1
7.986610E+2,-4.758782E+1,-1.628461E+1
7.973722E+2,-4.768099E+1,-1.588245E+1
7.975325E+2,-4.792432E+1,-1.601057E+1
7.968895E+2,-4.722263E+1,-1.595081E+1
7.965662E+2,-4.745220E+1,-1.594509E+1
7.965665E+2,-4.734300E+1,-1.595516E+1
7.983413E+2,-4.718488E+1,-1.563435E+1
7.968891E+2,-4.743902E+1,-1.587167E+1
7.972131E+2,-4.678053E+1,-1.585324E+1
7.956001E+2,-4.741310E+1,-1.572764E+1
7.970513E+2,-4.726154E+1,-1.566789E+1
7.975338E+2,-4.771188E+1,-1.567077E+1
7.978574E+2,-4.716507E+1,-1.575739E+1
7.959229E+2,-4.738762E+1,-1.555080E+1
7.973742E+2,-4.723851E+1,-1.555272E+1
7.968906E+2,-4.689520E+1,-1.586597E+1
7.956013E+2,-4.697746E+1,-1.563448E+1
7.951162E+2,-4.715438E+1,-1.596824E+1
7.964073E+2,-4.708937E+1,-1.549667E+1
7.967307E+2,-4.675043E+1,-1.540531E+1
7.967297E+2,-4.738573E+1,-1.516396E+1
7.954410E+2,-4.682690E+1,-1.543684E+1
7.947955E+2,-4.717940E+1,-1.528282E+1
7.959249E+2,-4.674972E+1,-1.547800E+1
7.962472E+2,-4.694509E+1,-1.528331E+1
7.952780E+2,-4.721101E+1,-1.556531E+1
7.957623E+2,-4.734868E+1,-1.544242E+1
7.959250E+2,-4.695423E+1,-1.512531E+1
7.975386E+2,-4.655347E+1,-1.510457E+1
7.951190E+2,-4.674839E+1,-1.536593E+1
7.972146E+2,-4.688384E+1,-1.529044E+1
7.967319E+2,-4.623016E+1,-1.550452E+1
7.965687E+2,-4.681501E+1,-1.581148E+1
7.952825E+2,-4.637202E+1,-1.497974E+1
7.970564E+2,-4.621214E+1,-1.507584E+1
7.947987E+2,-4.686534E+1,-1.461147E+1
7.960879E+2,-4.626612E+1,-1.525817E+1
7.977018E+2,-4.618019E+1,-1.479646E+1
7.956036E+2,-4.667135E+1,-1.514184E+1
7.960893E+2,-4.648689E+1,-1.466665E+1
7.959285E+2,-4.601821E+1,-1.487644E+1
7.965728E+2,-4.618148E+1,-1.494134E+1
7.951208E+2,-4.632662E+1,-1.512252E+1
7.960884E+2,-4.678304E+1,-1.467653E+1
7.959271E+2,-4.613313E+1,-1.514343E+1
7.964122E+2,-4.604647E+1,-1.474547E+1
7.956076E+2,-4.571885E+1,-1.463125E+1
7.944775E+2,-4.605585E+1,-1.487534E+1
7.972180E+2,-4.625698E+1,-1.476708E+1
7.959278E+2,-4.623677E+1,-1.489227E+1
7.951216E+2,-4.654743E+1,-1.460124E+1
7.959297E+2,-4.601815E+1,-1.445688E+1
7.960903E+2,-4.607329E+1,-1.459543E+1
7.952845E+2,-4.574311E+1,-1.472417E+1
7.957677E+2,-4.598258E+1,-1.467449E+1
7.952840E+2,-4.605149E+1,-1.464897E+1
7.941559E+2,-4.584749E+1,-1.468679E+1
7.948015E+2,-4.551342E+1,-1.478806E+1
7.962531E+2,-4.558407E+1,-1.445095E+1
7.952845E+2,-4.584506E+1,-1.481372E+1
7.954462E+2,-4.579277E+1,-1.468487E+1
7.949636E+2,-4.524233E+1,-1.464115E+1
7.949628E+2,-4.567046E+1,-1.464723E+1
7.943184E+2,-4.559008E+1,-1.448865E+1
7.964153E+2,-4.531976E+1,-1.448686E+1
7.952879E+2,-4.512250E+1,-1.412417E+1
7.970610E+2,-4.529658E+1,-1.414683E+1
7.957692E+2,-4.545191E+1,-1.467477E+1
7.949633E+2,-4.547140E+1,-1.464125E+1
7.956096E+2,-4.500259E+1,-1.446692E+1
7.952860E+2,-4.576923E+1,-1.428852E+1
7.954490E+2,-4.517429E+1,-1.424529E+1
7.948045E+2,-4.532244E+1,-1.391188E+1
7.949645E+2,-4.546957E+1,-1.429256E+1
7.941600E+2,-4.504261E+1,-1.400263E+1
7.933530E+2,-4.536066E+1,-1.398419E+1
7.949641E+2,-4.569024E+1,-1.411385E+1
7.959336E+2,-4.489281E+1,-1.402947E+1
7.941592E+2,-4.527184E+1,-1.416930E+1
7.951273E+2,-4.499768E+1,-1.416600E+1
7.944844E+2,-4.482949E+1,-1.365225E+1
7.928699E+2,-4.513637E+1,-1.410330E+1
7.954510E+2,-4.509484E+1,-1.362526E+1
7.956124E+2,-4.482610E+1,-1.386337E+1
7.954510E+2,-4.509484E+1,-1.362526E+1
7.956124E+2,-4.482610E+1,-1.386337E+1
7.948054E+2,-4.514336E+1,-1.381675E+1
7.931936E+2,-4.500414E+1,-1.376183E+1
7.959338E+2,-4.501423E+1,-1.392249E+1
7.936776E+2,-4.494174E+1,-1.370471E+1
7.951283E+2,-4.480846E+1,-1.390426E+1
7.949684E+2,-4.454998E+1,-1.368218E+1
7.948082E+2,-4.408228E+1,-1.373179E+1
7.938393E+2,-4.435735E+1,-1.402055E+1
7.941617E+2,-4.507862E+1,-1.349106E+1
7.951292E+2,-4.449607E+1,-1.390238E+1
7.936795E+2,-4.453909E+1,-1.346287E+1
7.944851E+2,-4.453638E+1,-1.357080E+1
7.940033E+2,-4.420832E+1,-1.338233E+1
7.938418E+2,-4.425603E+1,-1.332617E+1
7.941631E+2,-4.465833E+1,-1.339389E+1
7.940018E+2,-4.451078E+1,-1.345315E+1
7.948090E+2,-4.430749E+1,-1.340304E+1
7.938428E+2,-4.395523E+1,-1.333247E+1
7.941632E+2,-4.414396E+1,-1.367364E+1
7.941641E+2,-4.392285E+1,-1.359449E+1
7.936816E+2,-4.411650E+1,-1.312760E+1
7.940028E+2,-4.430773E+1,-1.336405E+1
7.943260E+2,-4.396489E+1,-1.337064E+1
7.935199E+2,-4.427818E+1,-1.317306E+1
7.940045E+2,-4.367010E+1,-1.337633E+1
7.941642E+2,-4.393897E+1,-1.359259E+1
7.951307E+2,-4.430312E+1,-1.356973E+1
7.952918E+2,-4.434885E+1,-1.362160E+1
7.946485E+2,-4.375396E+1,-1.363105E+1
7.931970E+2,-4.430805E+1,-1.327580E+1
7.949728E+2,-4.382759E+1,-1.286042E+1
7.941658E+2,-4.372780E+1,-1.326754E+1
7.935211E+2,-4.396527E+1,-1.310597E+1
7.951327E+2,-4.388322E+1,-1.323105E+1
7.936824E+2,-4.359243E+1,-1.340205E+1
7.938435E+2,-4.395501E+1,-1.302302E+1
7.931982E+2,-4.397728E+1,-1.328622E+1
7.940057E+2,-4.368011E+1,-1.296980E+1
7.933603E+2,-4.360594E+1,-1.315518E+1
7.940052E+2,-4.378770E+1,-1.304709E+1
7.938428E+2,-4.395080E+1,-1.318549E+1
7.938434E+2,-4.373800E+1,-1.335656E+1
7.949726E+2,-4.341558E+1,-1.329458E+1
7.931993E+2,-4.346649E+1,-1.329428E+1
7.957776E+2,-4.364098E+1,-1.358295E+1
7.957786E+2,-4.364301E+1,-1.323851E+1
7.943267E+2,-4.387326E+1,-1.323613E+1
7.952961E+2,-4.339988E+1,-1.296040E+1
7.936819E+2,-4.360391E+1,-1.339965E+1
7.944904E+2,-4.308273E+1,-1.310978E+1
7.936838E+2,-4.338855E+1,-1.289956E+1
7.948127E+2,-4.295961E+1,-1.326283E+1
7.940065E+2,-4.295073E+1,-1.331520E+1
7.941677E+2,-4.309807E+1,-1.311096E+1
7.952957E+2,-4.340987E+1,-1.312888E+1
7.932023E+2,-4.262859E+1,-1.296678E+1
7.946514E+2,-4.335012E+1,-1.314201E+1
7.949750E+2,-4.269512E+1,-1.315042E+1
7.936840E+2,-4.327902E+1,-1.298906E+1
7.940085E+2,-4.263195E+1,-1.290880E+1
7.927155E+2,-4.312870E+1,-1.361152E+1
7.933621E+2,-4.288390E+1,-1.317330E+1
7.938473E+2,-4.249410E+1,-1.304345E+1
7.923942E+2,-4.293671E+1,-1.334670E+1
7.940074E+2,-4.265767E+1,-1.323988E+1
7.943288E+2,-4.284330E+1,-1.341889E+1
7.932014E+2,-4.220549E+1,-1.355447E+1
7.932009E+2,-4.273838E+1,-1.338781E+1
7.943314E+2,-4.252866E+1,-1.281404E+1
7.938456E+2,-4.260348E+1,-1.346188E+1
7.936838E+2,-4.298221E+1,-1.342209E+1
7.941690E+2,-4.269168E+1,-1.304185E+1
7.940084E+2,-4.233656E+1,-1.308116E+1
7.940085E+2,-4.244260E+1,-1.308748E+1
7.933625E+2,-4.267449E+1,-1.317536E+1
7.938463E+2,-4.239234E+1,-1.346807E+1
7.922350E+2,-4.207165E+1,-1.341040E+1
7.932014E+2,-4.275788E+1,-1.305389E+1
7.932032E+2,-4.234750E+1,-1.297104E+1
7.912672E+2,-4.243552E+1,-1.334758E+1
7.933637E+2,-4.236954E+1,-1.309417E+1
7.927194E+2,-4.208868E+1,-1.311099E+1
7.933641E+2,-4.205425E+1,-1.317948E+1
7.932009E+2,-4.244683E+1,-1.358453E+1
7.933654E+2,-4.195083E+1,-1.292164E+1
7.941702E+2,-4.228541E+1,-1.304205E+1
7.936858E+2,-4.204274E+1,-1.334653E+1
7.923987E+2,-4.200016E+1,-1.260155E+1
7.944932E+2,-4.195160E+1,-1.320939E+1
7.933651E+2,-4.196470E+1,-1.300091E+1
7.936862E+2,-4.194889E+1,-1.325906E+1
7.930420E+2,-4.186602E+1,-1.327047E+1
7.936872E+2,-4.173780E+1,-1.316794E+1
7.932034E+2,-4.160507E+1,-1.341591E+1
7.941721E+2,-4.176573E+1,-1.296314E+1
7.930418E+2,-4.198603E+1,-1.336617E+1
7.941702E+2,-4.208213E+1,-1.320864E+1
7.948170E+2,-4.141494E+1,-1.320204E+1
7.938488E+2,-4.167286E+1,-1.322627E+1
7.938486E+2,-4.187825E+1,-1.314496E+1
7.932021E+2,-4.202393E+1,-1.348309E+1
7.936862E+2,-4.205529E+1,-1.342830E+1
7.951380E+2,-4.161050E+1,-1.337061E+1
7.951387E+2,-4.159904E+1,-1.328377E+1
7.935262E+2,-4.158433E+1,-1.340455E+1
7.954606E+2,-4.169537E+1,-1.335737E+1
7.944941E+2,-4.162901E+1,-1.311817E+1
7.946548E+2,-4.199551E+1,-1.290202E+1
7.957834E+2,-4.167244E+1,-1.326677E+1
7.959448E+2,-4.159933E+1,-1.323146E+1
7.957837E+2,-4.135411E+1,-1.335379E+1
7.957822E+2,-4.188698E+1,-1.343683E+1
7.964280E+2,-4.142560E+1,-1.342973E+1
7.965890E+2,-4.166665E+1,-1.337061E+1
7.957845E+2,-4.145409E+1,-1.318003E+1
7.970728E+2,-4.138384E+1,-1.349766E+1
7.972342E+2,-4.153765E+1,-1.343077E+1
7.967513E+2,-4.150852E+1,-1.323060E+1
7.965900E+2,-4.125546E+1,-1.336868E+1
7.962669E+2,-4.125826E+1,-1.353422E+1
7.967486E+2,-4.203237E+1,-1.358421E+1
7.965904E+2,-4.102908E+1,-1.344782E+1
7.961058E+2,-4.154203E+1,-1.333034E+1
7.975565E+2,-4.151434E+1,-1.334795E+1
7.964277E+2,-4.183502E+1,-1.322373E+1
7.980416E+2,-4.123079E+1,-1.329380E+1
7.978801E+2,-4.087504E+1,-1.358353E+1
7.970741E+2,-4.086402E+1,-1.356300E+1
7.978787E+2,-4.128350E+1,-1.367429E+1
7.969119E+2,-4.093100E+1,-1.385934E+1
7.973953E+2,-4.125440E+1,-1.371946E+1
7.982021E+2,-4.105655E+1,-1.350293E+1
7.972350E+2,-4.101369E+1,-1.360084E+1
7.969128E+2,-4.070847E+1,-1.369525E+1
7.969133E+2,-4.080386E+1,-1.344026E+1
7.969123E+2,-4.101229E+1,-1.360222E+1
7.977187E+2,-4.123170E+1,-1.337017E+1
7.975573E+2,-4.119546E+1,-1.350234E+1
7.969120E+2,-4.112559E+1,-1.367732E+1
7.962688E+2,-4.105813E+1,-1.326351E+1
7.978801E+2,-4.108924E+1,-1.340574E+1
7.978790E+2,-4.097591E+1,-1.375109E+1
7.982028E+2,-4.085645E+1,-1.348714E+1
7.965905E+2,-4.082462E+1,-1.358205E+1
7.980410E+2,-4.101864E+1,-1.360138E+1
7.975558E+2,-4.109791E+1,-1.401367E+1
7.972352E+2,-4.090473E+1,-1.366797E+1
7.969121E+2,-4.091882E+1,-1.368109E+1
7.967509E+2,-4.078729E+1,-1.388061E+1
7.967507E+2,-4.055495E+1,-1.414576E+1
7.980393E+2,-4.113514E+1,-1.394850E+1
7.985239E+2,-4.095858E+1,-1.381876E+1
7.970726E+2,-4.096343E+1,-1.404305E+1
7.983638E+2,-4.069649E+1,-1.369049E+1
7.980400E+2,-4.113312E+1,-1.368583E+1
7.975554E+2,-4.120324E+1,-1.409472E+1
7.975558E+2,-4.089550E+1,-1.416760E+1
7.965895E+2,-4.074510E+1,-1.400918E+1
7.973953E+2,-4.085945E+1,-1.404530E+1
7.965885E+2,-4.093950E+1,-1.410797E+1
7.983643E+2,-4.017717E+1,-1.393909E+1
7.967523E+2,-4.056488E+1,-1.354263E+1
7.977178E+2,-4.073326E+1,-1.395622E+1
7.970750E+2,-4.035195E+1,-1.370712E+1
7.975575E+2,-4.058429E+1,-1.392699E+1
7.961072E+2,-4.018846E+1,-1.397526E+1
7.980393E+2,-4.102806E+1,-1.402939E+1
7.970726E+2,-4.076648E+1,-1.404868E+1
7.967515E+2,-4.057871E+1,-1.380956E+1
7.985242E+2,-4.042533E+1,-1.406320E+1
7.978792E+2,-4.056952E+1,-1.407887E+1
7.975563E+2,-4.058802E+1,-1.426453E+1
7.972344E+2,-4.060861E+1,-1.410051E+1
7.980406E+2,-4.040955E+1,-1.412043E+1
7.975590E+2,-4.015974E+1,-1.374520E+1
7.980416E+2,-4.019968E+1,-1.411273E+1
7.970728E+2,-4.065724E+1,-1.404863E+1
7.977200E+2,-4.021574E+1,-1.369371E+1
7.985244E+2,-4.054659E+1,-1.406750E+1
7.972350E+2,-4.039624E+1,-1.401554E+1
7.972359E+2,-4.050568E+1,-1.375491E+1
7.970732E+2,-4.036166E+1,-1.422081E+1
7.970746E+2,-4.035209E+1,-1.388317E+1
7.969114E+2,-4.095483E+1,-1.400932E+1
7.980403E+2,-4.072277E+1,-1.395057E+1
7.972352E+2,-4.029112E+1,-1.409063E+1
7.978790E+2,-4.026392E+1,-1.433344E+1
7.980424E+2,-4.008853E+1,-1.385600E+1
7.982043E+2,-3.993292E+1,-1.381892E+1
7.965909E+2,-4.012719E+1,-1.401914E+1
7.982043E+2,-3.993292E+1,-1.381892E+1
7.965909E+2,-4.012719E+1,-1.401914E+1
7.975576E+2,-4.049271E+1,-1.383778E+1
7.980417E+2,-4.019166E+1,-1.402182E+1
7.964287E+2,-4.017416E+1,-1.431974E+1
7.982021E+2,-4.005134E+1,-1.433767E+1
7.975588E+2,-3.986392E+1,-1.400987E+1
7.983643E+2,-3.977677E+1,-1.429445E+1
7.978823E+2,-3.995284E+1,-1.356365E+1
7.991733E+2,-3.968404E+1,-1.338197E+1
7.988480E+2,-3.970029E+1,-1.439511E+1
7.983661E+2,-3.935872E+1,-1.403011E+1
7.990109E+2,-3.964360E+1,-1.386491E+1
7.964308E+2,-3.976493E+1,-1.397764E+1
7.973987E+2,-3.993118E+1,-1.379288E+1
7.977198E+2,-4.001571E+1,-1.405161E+1
7.982037E+2,-3.963138E+1,-1.424709E+1
7.975583E+2,-3.997899E+1,-1.408280E+1
7.990073E+2,-4.058420E+1,-1.428266E+1
7.991725E+2,-3.958522E+1,-1.379992E+1
7.988492E+2,-3.939099E+1,-1.414055E+1
7.978818E+2,-3.967731E+1,-1.408122E+1
8.001398E+2,-3.932716E+1,-1.396012E+1
7.991707E+2,-3.990976E+1,-1.414277E+1
7.986867E+2,-3.988165E+1,-1.426877E+1
7.990102E+2,-3.966148E+1,-1.411133E+1
7.982034E+2,-3.996238E+1,-1.407528E+1
7.985276E+2,-3.972650E+1,-1.374043E+1
7.986881E+2,-3.967181E+1,-1.403240E+1
7.988497E+2,-3.909786E+1,-1.423336E+1
7.983672E+2,-3.927378E+1,-1.386863E+1
7.986876E+2,-3.967354E+1,-1.411900E+1
7.988485E+2,-3.982334E+1,-1.423968E+1
7.990100E+2,-3.955481E+1,-1.436791E+1
7.985280E+2,-3.955199E+1,-1.373836E+1
7.988492E+2,-3.962080E+1,-1.398091E+1
7.986873E+2,-4.021062E+1,-1.385867E+1
7.978820E+2,-3.956248E+1,-1.417024E+1
7.994935E+2,-3.927024E+1,-1.456082E+1
7.988489E+2,-3.932555E+1,-1.433795E+1
7.978809E+2,-3.999062E+1,-1.408307E+1
7.985276E+2,-3.934401E+1,-1.407979E+1
7.977205E+2,-3.944038E+1,-1.430035E+1
7.973999E+2,-3.891265E+1,-1.405141E+1
7.983660E+2,-3.928942E+1,-1.420384E+1
7.988492E+2,-3.963491E+1,-1.407185E+1
7.982049E+2,-3.925864E+1,-1.415625E+1
7.978835E+2,-3.896533E+1,-1.408726E+1
7.973973E+2,-3.955158E+1,-1.439305E+1
7.988508E+2,-3.900874E+1,-1.399097E+1
7.967540E+2,-3.949265E+1,-1.398596E+1
7.977225E+2,-3.911907E+1,-1.387587E+1
7.980446E+2,-3.933554E+1,-1.394532E+1
7.973990E+2,-3.935529E+1,-1.405145E+1
7.975615E+2,-3.908468E+1,-1.392341E+1
7.972369E+2,-3.962794E+1,-1.400753E+1
7.978837E+2,-3.918167E+1,-1.392155E+1
7.972378E+2,-3.933055E+1,-1.408480E+1
7.977208E+2,-3.914268E+1,-1.437719E+1
7.993360E+2,-3.873509E+1,-1.383978E+1
7.974014E+2,-3.874610E+1,-1.371168E+1
7.970771E+2,-3.896226E+1,-1.413813E+1
7.982059E+2,-3.937989E+1,-1.384293E+1
7.982081E+2,-3.832314E+1,-1.391593E+1
7.975609E+2,-3.900140E+1,-1.425720E+1
7.974001E+2,-3.895450E+1,-1.405153E+1
7.990114E+2,-3.919184E+1,-1.402438E+1
7.978845E+2,-3.898345E+1,-1.382680E+1
7.986896E+2,-3.920650E+1,-1.403668E+1
7.980472E+2,-3.839745E+1,-1.379549E+1
7.969175E+2,-3.872312E+1,-1.385368E+1
7.967551E+2,-3.921482E+1,-1.397620E+1
7.988502E+2,-3.872963E+1,-1.448598E+1
7.978838E+2,-3.877302E+1,-1.417622E+1
7.964332E+2,-3.869997E+1,-1.407872E+1
7.975634E+2,-3.815400E+1,-1.401835E+1
7.978842E+2,-3.899726E+1,-1.392159E+1
7.977224E+2,-3.894483E+1,-1.422777E+1
7.975631E+2,-3.880253E+1,-1.350242E+1
7.970778E+2,-3.908772E+1,-1.397250E+1
7.991739E+2,-3.892768E+1,-1.390457E+1
7.977232E+2,-3.851621E+1,-1.422173E+1
7.988530E+2,-3.842488E+1,-1.390860E+1
7.980460E+2,-3.873238E+1,-1.387621E+1
8.001422E+2,-3.868464E+1,-1.381287E+1
7.985302E+2,-3.877123E+1,-1.365958E+1
7.973992E+2,-3.907145E+1,-1.424331E+1
7.974018E+2,-3.866080E+1,-1.372571E+1
7.988531E+2,-3.842899E+1,-1.391471E+1
7.977241E+2,-3.833558E+1,-1.405980E+1
7.974009E+2,-3.845052E+1,-1.424153E+1
8.004656E+2,-3.846401E+1,-1.387454E+1
7.969181E+2,-3.875138E+1,-1.386207E+1
7.985305E+2,-3.825029E+1,-1.409000E+1
7.983680E+2,-3.894089E+1,-1.397952E+1
7.977227E+2,-3.864093E+1,-1.422749E+1
7.988542E+2,-3.854392E+1,-1.350471E+1
7.988519E+2,-3.875389E+1,-1.408430E+1
7.985316E+2,-3.824837E+1,-1.375870E+1
7.962725E+2,-3.899133E+1,-1.380215E+1
7.974021E+2,-3.835925E+1,-1.391371E+1
7.983680E+2,-3.894505E+1,-1.405458E+1
7.972398E+2,-3.862421E+1,-1.411908E+1
7.977252E+2,-3.854808E+1,-1.355445E+1
7.980458E+2,-3.875246E+1,-1.405618E+1
7.983696E+2,-3.841769E+1,-1.389678E+1
7.970806E+2,-3.826164E+1,-1.366045E+1
7.986912E+2,-3.871098E+1,-1.388491E+1
7.982078E+2,-3.879735E+1,-1.384930E+1
7.978854E+2,-3.849937E+1,-1.392961E+1
7.974016E+2,-3.878967E+1,-1.366061E+1
7.980475E+2,-3.875646E+1,-1.348995E+1
7.982088E+2,-3.818062E+1,-1.394804E+1
7.983680E+2,-3.884571E+1,-1.407037E+1
7.969179E+2,-3.865371E+1,-1.387774E+1
7.978845E+2,-3.880691E+1,-1.404051E+1
7.985311E+2,-3.836919E+1,-1.385947E+1
7.956289E+2,-3.882991E+1,-1.339554E+1
7.980460E+2,-3.877422E+1,-1.399516E+1
7.982083E+2,-3.869980E+1,-1.362029E+1
7.985311E+2,-3.827207E+1,-1.395627E+1
7.967559E+2,-3.883538E+1,-1.402011E+1
7.970795E+2,-3.839082E+1,-1.403049E+1
7.977237E+2,-3.888721E+1,-1.384504E+1
7.985302E+2,-3.847431E+1,-1.412600E+1
7.982079E+2,-3.838470E+1,-1.404674E+1
7.994973E+2,-3.854589E+1,-1.402762E+1
7.972395E+2,-3.895758E+1,-1.398298E+1
7.982079E+2,-3.829150E+1,-1.414358E+1
7.969191E+2,-3.857024E+1,-1.357172E+1
7.965936E+2,-3.910810E+1,-1.408718E+1
7.980463E+2,-3.846078E+1,-1.409993E+1
7.982074E+2,-3.870805E+1,-1.405085E+1
7.980458E+2,-3.888930E+1,-1.402914E+1
7.965941E+2,-3.880618E+1,-1.417428E+1
7.970799E+2,-3.851976E+1,-1.378142E+1
7.994969E+2,-3.844511E+1,-1.427594E+1
7.978843E+2,-3.905510E+1,-1.407266E+1
7.999829E+2,-3.827650E+1,-1.374090E+1
7.994968E+2,-3.897188E+1,-1.403193E+1
8.007877E+2,-3.860435E+1,-1.394228E+1
7.985285E+2,-3.912812E+1,-1.414969E+1
7.980444E+2,-3.908749E+1,-1.427169E+1
7.994969E+2,-3.855618E+1,-1.428807E+1
7.988514E+2,-3.891035E+1,-1.422487E+1
7.977222E+2,-3.910553E+1,-1.427771E+1
7.990105E+2,-3.957043E+1,-1.426592E+1
7.994966E+2,-3.906672E+1,-1.395901E+1
7.998194E+2,-3.916791E+1,-1.387278E+1
7.988495E+2,-3.910412E+1,-1.456173E+1
7.999795E+2,-3.899416E+1,-1.416584E+1
8.006237E+2,-3.896443E+1,-1.439806E+1
8.004630E+2,-3.933374E+1,-1.410926E+1
7.999786E+2,-3.931080E+1,-1.424660E+1
7.993329E+2,-3.934665E+1,-1.450253E+1
7.983679E+2,-3.886964E+1,-1.417919E+1
7.999795E+2,-3.931116E+1,-1.406360E+1
7.990109E+2,-3.934101E+1,-1.441384E+1
8.004627E+2,-3.880734E+1,-1.444139E+1
8.011066E+2,-3.930730E+1,-1.442760E+1
7.994948E+2,-3.916357E+1,-1.445926E+1
8.007853E+2,-3.931930E+1,-1.401256E+1
7.996559E+2,-3.931510E+1,-1.440806E+1
7.990114E+2,-3.914081E+1,-1.432694E+1
8.004605E+2,-3.974264E+1,-1.450420E+1
7.993333E+2,-3.963761E+1,-1.406473E+1
8.001394E+2,-3.934362E+1,-1.442567E+1
8.007841E+2,-3.928968E+1,-1.442162E+1
7.996566E+2,-3.941398E+1,-1.405922E+1
7.999773E+2,-3.929288E+1,-1.464795E+1
8.001374E+2,-3.977444E+1,-1.467337E+1
8.001382E+2,-3.965391E+1,-1.450814E+1
8.009442E+2,-3.987558E+1,-1.438238E+1
8.001376E+2,-3.965174E+1,-1.467731E+1
8.009444E+2,-3.945484E+1,-1.471089E+1
8.006223E+2,-3.925905E+1,-1.463005E+1
8.012658E+2,-3.986932E+1,-1.469283E+1
8.015889E+2,-3.962407E+1,-1.460425E+1
8.006206E+2,-3.999456E+1,-1.470883E+1
8.023951E+2,-3.995372E+1,-1.428983E+1
8.011055E+2,-3.980135E+1,-1.441380E+1
8.012675E+2,-3.932205E+1,-1.443905E+1
8.007828E+2,-3.971073E+1,-1.458684E+1
8.015879E+2,-3.972841E+1,-1.477103E+1
8.012654E+2,-4.006673E+1,-1.460621E+1
8.020716E+2,-4.017512E+1,-1.445862E+1
8.027161E+2,-4.014853E+1,-1.461561E+1
8.009415E+2,-4.048800E+1,-1.477133E+1
8.007800E+2,-4.014128E+1,-1.508022E+1
8.019108E+2,-4.003046E+1,-1.450595E+1
8.019105E+2,-3.980518E+1,-1.467267E+1
8.009418E+2,-4.015793E+1,-1.485981E+1
8.004569E+2,-4.035114E+1,-1.509222E+1
8.012646E+2,-4.035892E+1,-1.460210E+1
8.009408E+2,-4.047619E+1,-1.502709E+1
7.994896E+2,-4.091708E+1,-1.467527E+1
8.004566E+2,-4.065575E+1,-1.498184E+1
8.001345E+2,-4.077702E+1,-1.473789E+1
8.002941E+2,-4.101468E+1,-1.503096E+1
8.023932E+2,-4.034431E+1,-1.460966E+1
8.011010E+2,-4.092293E+1,-1.488690E+1
8.017458E+2,-4.110307E+1,-1.479432E+1
8.015843E+2,-4.074914E+1,-1.516772E+1
8.012607E+2,-4.107381E+1,-1.534105E+1
8.006186E+2,-4.099446E+1,-1.442879E+1
8.017441E+2,-4.141056E+1,-1.494898E+1
8.009403E+2,-4.108275E+1,-1.467878E+1
8.010994E+2,-4.092284E+1,-1.538225E+1
8.007763E+2,-4.165843E+1,-1.488065E+1
8.007768E+2,-4.092355E+1,-1.538846E+1
8.002936E+2,-4.120261E+1,-1.500904E+1
8.010988E+2,-4.132611E+1,-1.537252E+1
8.002936E+2,-4.120261E+1,-1.500904E+1
8.010988E+2,-4.132611E+1,-1.537252E+1
7.998101E+2,-4.149216E+1,-1.489946E+1
8.007758E+2,-4.153435E+1,-1.530595E+1
8.001294E+2,-4.209767E+1,-1.522944E+1
7.983561E+2,-4.192316E+1,-1.529418E+1
7.993239E+2,-4.198901E+1,-1.510996E+1
8.007744E+2,-4.184842E+1,-1.546309E+1
8.004523E+2,-4.144203E+1,-1.555380E+1
8.007749E+2,-4.184673E+1,-1.538464E+1
7.985171E+2,-4.195946E+1,-1.541846E+1
7.991638E+2,-4.172559E+1,-1.507498E+1
7.996464E+2,-4.195631E+1,-1.518864E+1
7.994846E+2,-4.221733E+1,-1.522426E+1
7.988403E+2,-4.203952E+1,-1.508096E+1
7.981933E+2,-4.248769E+1,-1.534362E+1
7.988392E+2,-4.235631E+1,-1.515961E+1
7.978707E+2,-4.241386E+1,-1.552379E+1
7.980328E+2,-4.223764E+1,-1.530236E+1
7.980323E+2,-4.223762E+1,-1.546614E+1
7.980306E+2,-4.296183E+1,-1.564821E+1
7.991608E+2,-4.243416E+1,-1.540372E+1
7.978699E+2,-4.249505E+1,-1.568350E+1
7.989983E+2,-4.238606E+1,-1.578618E+1
7.983525E+2,-4.263065E+1,-1.588992E+1
8.001296E+2,-4.247366E+1,-1.487102E+1
7.983534E+2,-4.272569E+1,-1.545163E+1
